COMBUSTIBLE,ESTADO,MODELO,FECHA_REGISTRO,CLASIFICACION,CLASE,SERVICIO,MARCA,LINEA,CARROCERIA,CILINDRAJE,ORGANISMO_TRANSITO,MUNICIPIO,DEPARTAMENTO,POTENCIA,EJES
GASO ELEC,ACTIVO,2022,2021-07-10,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-22,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,INSP TTO MCPAL LA CEJA,LA CEJA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-25,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE PALMIRA,PALMIRA,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-10-15,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-23,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-05,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DTAL TTO BARRANQUILLA,BARRANQUILLA,Atlantico,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-03,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-10,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-01,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-04,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-09,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-18,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-19,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-25,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,DPTO ADTVO TTOyTTE MCPAL PASTO,PASTO,Narino,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-07,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-27,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-31,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA MCPAL TTEyTTO SINCELEJO,SINCELEJO,Sucre,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-07,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-10,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-22,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-29,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-01,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-28,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DTAL TTO BARRANQUILLA,BARRANQUILLA,Atlantico,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-09,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2019,2019-10-28,AUTOMOVIL,AUTOMOVIL,Particular,HYUNDAI,IONIQ HEV,SEDAN,1580.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,104.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-30,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE PALMIRA,PALMIRA,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-30,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-05,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-07,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-01,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-11,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-26,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-12,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2020,2020-09-04,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC60,WAGON,1969.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,407.0,2.0
GASO ELEC,ACTIVO,2020,2019-08-27,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER S E ALL4,HATCH BACK,1499.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,136.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-05,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-28,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-28,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-27,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-05,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-30,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE PALMIRA,PALMIRA,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-28,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-29,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-31,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,U TEC CONT/VIG/ REG TTOyTTE SANTA MARTA,SANTA MARTA,Magdalena,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-01,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,INSTITUTO DE MOVILIDAD DE PEREIRA,PEREIRA,Risaralda,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-27,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-27,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-29,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-04,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL POPAYAN,POPAYAN,Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-26,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DTAL TTO BARRANQUILLA,BARRANQUILLA,Atlantico,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-26,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-09,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-27,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-10,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-09,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-30,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DTAL TTO BARRANQUILLA,BARRANQUILLA,Atlantico,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-27,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-03,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-14,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-30,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-31,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-10,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SECRETARÍA DE MOVILIDAD DE MANIZALES,MANIZALES,Caldas,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-30,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-26,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-27,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-13,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-26,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DTAL TTO BARRANQUILLA,BARRANQUILLA,Atlantico,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-31,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE PALMIRA,PALMIRA,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-28,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA DTAL TTO BARRANQUILLA,BARRANQUILLA,Atlantico,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-09,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2021,2021-03-24,AUTOMOVIL,CAMIONETA,Particular,RAM,1500,DOBLE CABINA,3600.0,DPTO ADTVO TTEyTTO VILLA DEL ROSARIO,VILLA DEL ROSARIO,Norte de Santander,305.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-26,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-16,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-28,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-28,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-21,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-09,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOYTTE MCPAL LA ESTRELLA,LA ESTRELLA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-25,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2020,2020-08-04,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC90,WAGON,1969.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,407.0,2.0
GASO ELEC,ACTIVO,2020,2020-05-30,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC90,WAGON,1969.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,407.0,2.0
GASO ELEC,ACTIVO,2020,2020-06-03,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC90,WAGON,1969.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,407.0,2.0
DIES ELEC,ACTIVO,2021,2020-10-13,AUTOMOVIL,CAMIONETA,Particular,KIA,SPORTAGE HÍBRIDA,WAGON,1598.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,134.0,2.0
GASO ELEC,ACTIVO,2021,2021-02-23,AUTOMOVIL,CAMPERO,Particular,LAND ROVER,DEFENDER FIRST EDITION 110 MHEV,CABINADO,2996.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,395.0,2.0
GASO ELEC,ACTIVO,2021,2021-02-25,AUTOMOVIL,CAMPERO,Particular,LAND ROVER,DEFENDER FIRST EDITION 110 MHEV,CABINADO,2996.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,395.0,2.0
GASO ELEC,ACTIVO,2020,2019-10-31,AUTOMOVIL,AUTOMOVIL,Particular,BMW,330E,SEDAN,1998.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,184.0,2.0
GASO ELEC,ACTIVO,2020,2019-10-30,AUTOMOVIL,AUTOMOVIL,Particular,BMW,330E,SEDAN,1998.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,184.0,2.0
GASO ELEC,ACTIVO,2020,2019-10-30,AUTOMOVIL,AUTOMOVIL,Particular,BMW,330E,SEDAN,1998.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,184.0,2.0
GASO ELEC,ACTIVO,2022,2021-03-29,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLE 450 4MATIC,WAGON,2999.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,362.0,2.0
GASO ELEC,ACTIVO,2022,2021-03-26,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLE 450 4MATIC,WAGON,2999.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,362.0,2.0
GASO ELEC,ACTIVO,2020,2019-12-09,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER S E ALL4,HATCH BACK,1499.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,136.0,2.0
GASO ELEC,ACTIVO,2020,2019-11-25,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER S E ALL4,HATCH BACK,1499.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,136.0,2.0
GASO ELEC,ACTIVO,2020,2019-10-31,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER S E ALL4,HATCH BACK,1499.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,136.0,2.0
GASO ELEC,ACTIVO,2021,2021-04-15,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE TITANIUM HEV,WAGON,2488.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,200.0,2.0
GASO ELEC,ACTIVO,2021,2021-01-22,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER S E ALL4 COUNTRYMAN,HATCH BACK,1499.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,136.0,2.0
GASO ELEC,ACTIVO,2020,2019-08-08,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLE 450 4MATIC,WAGON,2999.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,362.0,2.0
GASO ELEC,ACTIVO,2020,2019-08-02,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLE 450 4MATIC,WAGON,2999.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,362.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-25,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2021,2020-12-12,AUTOMOVIL,CAMIONETA,Particular,BMW,X3 XDRIVE30E,WAGON,1998.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,184.0,2.0
GASO ELEC,ACTIVO,2020,2020-12-07,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE TITANIUM HEV,WAGON,2488.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,163.0,2.0
GASO ELEC,ACTIVO,2020,2021-01-14,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE TITANIUM HEV,WAGON,2488.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,163.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-08,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-10-13,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SECRETARIA DE  MOVILIDAD MUNICIPAL DE CHIA,CHIA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2020,2020-06-25,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE TITANIUM HEV,WAGON,2488.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,163.0,2.0
